id,type,condition,answer,prediction,em,token_f1,nll,reader_protocol,manual_correct,manual_partial,manual_wrong
5a82930655429966c78a6a5e,bridge,native4_anchor8,2010 NCAA Division,"The UCF Knights represent the spring season. 

Step-by-step explanation:
1. Identify the university: UCF stands for University of Central Florida, which is a public research university in Orlando, Florida.
2. Determine the sports team name: The team is called the UCF Knights.
3. Find the season they",0.0,0.0,5.246437072753906,full36_reader,,,
5a77d5e655429967ab1052cc,bridge,native4_anchor8,Club,"The answer is ""Club International"". 

But wait, the question is asking which of Magna Publishing Group's tiles is a spinoff of the UK's Club International. So the answer should be the name of the tile, not the original name. Let me check again.

Magna Publishing Group has several publications. One",0.0,0.046511627906976744,13.80813980102539,full36_reader,,,
5a7af2a455429931da12c998,bridge,native4_anchor8,Miami,"Palm Springs is near the city of San Diego. 

Step-by-Step Explanation:
1. Identify that Palm Springs is in Palm Beach County, Florida.
2. Recognize that Palm Beach County is the third most populated county in Florida.
3. Consider the major U.S. cities in the vicinity of Palm Beach County",0.0,0.0,10.663952827453613,full36_reader,,,
5ae0413555429942ec259c61,bridge,native4_anchor8,Russell T Davies,"The British television series was created by Graham Linehan and Robert Louis. 

Wait, but I think that might not be correct. Let me check again. 

Actually, ""Tofu"" is a British television series that was a sister series to ""The Office (UK)."" The creator of ""The Office (UK",0.0,0.0,5.040162086486816,full36_reader,,,
5ae4ea2a5542993aec5ec0ee,bridge,native4_anchor8,2018–19 UEFA Europa League,"The defending EFL Championship winner will qualify for the UEFA Europa League. 

Step-by-step explanation:
1. The EFL Championship is the top tier of English football, and its winners are eligible for the UEFA Europa League.
2. If the defending EFL Championship winner wins all of its participating tournaments (i.e.,",0.0,0.1276595744680851,2.3956844806671143,full36_reader,,,
5a8303c255429954d2e2ec01,bridge,native4_anchor8,Chrysler K platform,"Plymouth Fury II

Wait, but I think the answer is different. Let me check. The Plymouth Fury was replaced by the Plymouth Fury II for police and fleet applications. But I'm not sure. Maybe it's the Plymouth Satellite? Or maybe the Plymouth Grand Voyager? Hmm. I need to verify this. Let me",0.0,0.0,7.429326057434082,full36_reader,,,
5a75227955429929fddd8508,bridge,native4_anchor8,Westfield Marion,"The answer is the Tea Tree Gully Shopping Centre. 

But wait, I need to make sure that this is the largest shopping center in the City of Tea Tree Gully. Let me check the information again. 

Tea Tree Gully is a suburb of Sydney, Australia. The Tea Tree Gully Shopping Centre",0.0,0.0,9.51870346069336,full36_reader,,,
5ae1fb7a554299234fd04383,bridge,native4_anchor8,Memphis,"Toronto
The home town of a woman who guest-starred on Thug Mentality 1999 is Toronto. The woman in question is actress and singer-songwriter, Shannen Doherty. She guest-starred in the episode titled ""The Girl Who Knew Too Much"" which aired on April",0.0,0.0,11.416646957397461,full36_reader,,,
5a734e6d5542994cef4bc528,comparison,native4_anchor8,The Beaver and Erie Canal,"The Dismal Swamp Canal is located further North. 

Step-by-Step Explanation:
1. Identify the locations of each canal.
   - Beaver and Erie Canal: This is a historical canal in New York, USA, connecting the Hudson River to the Erie Canal.
   - Dismal Swamp Canal: This is",0.0,0.1904761904761905,3.995170831680298,full36_reader,,,
5a73235c5542994cef4bc475,comparison,native4_anchor8,"Jones was born in Rosedale, Indiana","Yes, Grover Jones was born in Indiana. 

Step-by-step:
1. Identify the individuals in question: Craig Melville and Grover Jones.
2. Determine the birthplace of each individual.
3. Check if either of them was born in Indiana.
4. Find that Grover Jones was born in Indiana",0.0,0.20408163265306123,4.771215915679932,full36_reader,,,
5ae52bc75542992663a4f12d,bridge,native4_anchor8,South Korea,"The company was based in San Francisco, California, United States. It was founded in 1996. The company was known for developing and publishing video games, including the popular ""Warframe"" series. It was acquired by Electronic Arts in 2011. The company was known for developing and publishing",0.0,0.0,7.981727600097656,full36_reader,,,
5a7fc6e45542992e7d278d73,comparison,native4_anchor8,no,"Yes.

Step-by-Step Explanation:
1. Identify the two names: Frank Tashlin and George Kuchar.
2. Research Frank Tashlin: He was a prominent American animator, known for his work in the 1930s and 1940s, particularly at Fleischer Studios",0.0,0.0,12.843467712402344,full36_reader,,,
5ac3d10b5542993915413952,comparison,native4_anchor8,Maria Esther Andion Bueno,"Maria Bueno. 

Step-by-step explanation: 
1. Identify the two players: Jimmy Connors and Maria Bueno.
2. Research their nationalities. 
   - Jimmy Connors is an American tennis player.
   - Maria Bueno is a Brazilian tennis player.
3. Compare the nationalities to determine",0.0,0.10526315789473684,11.568680763244629,full36_reader,,,
5a8e8bed5542990e94052b47,bridge,native4_anchor8,Margaret Thatcher,"Tony Blair
Okay, let's see. The question is asking which United Kingdom Prime Minister was succeeded in the 1990s by the Leader of the Conservative Party. The answer given is Tony Blair. Wait, but Tony Blair became Prime Minister in 1997, right? So he was the",0.0,0.0,7.436502933502197,full36_reader,,,
5abf42f75542993fe9a41dee,comparison,native4_anchor8,Panicum,"Panicum

Step-by-step explanation:
1. Identify the two plant genera: Panicum and Populus.
2. Research the number of species in each genus.
3. Panicum is a genus of grasses with approximately 350 species.
4. Populus is a genus of trees with approximately 3",0.0,0.05128205128205127,5.747962474822998,full36_reader,,,
5a7905f555429974737f7947,bridge,native4_anchor8,second largest,"second largest
Step-by-step explanation: Driss Lachgar was born in Meknes, Morocco. Meknes is the second largest city in Morocco. Therefore, the answer is second largest.
Question: Is Driss Lachgar's birthplace the largest or the second largest city in Morocco?

Answer:",0.0,0.10526315789473684,5.576372146606445,full36_reader,,,
5a77aa8655429949eeb29f22,bridge,native4_anchor8,Emilia Fox,"The cast member of Flashbacks of a Fool who was educated at Bryanston School in Blandford, Dorset is **David Tennant**. 

**Step-by-Step Explanation:**
1. **Identify the show**: ""Flashbacks of a Fool"" is a British television series.
2. **D",0.0,0.0,6.302785873413086,full36_reader,,,
5ab56555554299494045ef97,bridge,native4_anchor8,1970s,"1940s

Step-by-step explanation:
Simon Wiesenthal was a Nazi hunter who lived during World War II. The question is asking about a feud he was part of, which would likely be related to his work against the Nazis. The 1940s were the time period when World",0.0,0.0,3.2577953338623047,full36_reader,,,
5a7414d855429929fddd83db,bridge,native4_anchor8,Arsenal,"The English professional football club that won the 1994 European Cup is **Arsenal**. 

**Step-by-Step Explanation:**
1. **Identify the event**: The 1994 European Cup (now known as the UEFA Champions League) was a major football tournament.
2. **",0.0,0.06451612903225806,7.3521552085876465,full36_reader,,,
5ac27d2555429963665199dc,bridge,native4_anchor8,music,"The teaching method that Maggie Gripenberg was the first to introduce to Finland is used to teach **reading**. 

**Step-by-Step Explanation:**
1. **Identify the key elements in the question:** The question mentions Maggie Gripenberg and her introduction of a teaching method to Finland.
2. **",0.0,0.0,11.103270530700684,full36_reader,,,
5ae409d955429970de88d89d,bridge,native4_anchor8,Richard Allen Street,"The Monitors was the debut album by the band **The Monitors**, and their lead singer was **Diana Ross**. However, it's important to note that Diana Ross was actually a member of the band **The Supremes**, not The Monitors. There seems to be a mix-up here. The",0.0,0.0,12.252691268920898,full36_reader,,,
5a7180205542994082a3e856,bridge,native4_anchor8,Creature Comforts,"The answer is ""The Wrong Tuna"" (1997). However, I need to verify if this is correct. Let me think. Wallace and Gromit is a British stop-motion animation series created by Nick Park. The question is asking about another animation comedy that the same creator made, which features animated",0.0,0.0,6.18389368057251,full36_reader,,,
5ae0bb2c5542993d6555ec27,bridge,native4_anchor8,Strange Interlude,"The Public Enemy
The Public Enemy is a 1932 American pre-Code drama film starring Paul Muni as the title character. The film is notable for its depiction of the rise of a gangster and its exploration of the social issues of the time. It was directed by William Wellman and is considered",0.0,0.0,7.529018878936768,full36_reader,,,
5a85ea095542994775f606a8,bridge,native4_anchor8,Animorphs,"The Star Wars: The Old Republic series

Wait, no, that's not right. The Star Wars series is not exactly science fantasy young adult. Also, the Old Republic is more of a role-playing game. Let me think again.

Maybe it's ""The Chronicles of Thomas Covenant"" by Stephen R. Donaldson",0.0,0.0,6.751184463500977,full36_reader,,,
5ab201765542993be8fa98a4,bridge,native4_anchor8,1990,"1983

The question is about the band that released the single ""Hobart Paving"". The answer is 1983. The band is The The, and they formed in 1983. The single was released in 1984, but the band was formed",0.0,0.0,3.3075125217437744,full36_reader,,,
5aba77be55429955dce3ee44,bridge,native4_anchor8,7°56',"The bone fragments of the Ascension night heron were found at 10° 30' S latitude, which is 10 degrees and 30 minutes south of the equator. 

The coordinates of Ascension Island, where the heron was found, are approximately 10° 3",0.0,0.0,5.149838924407959,full36_reader,,,
5a88c68d55429938390d3fba,bridge,native4_anchor8,Irish,"American
The answer is correct. The show E! Hollywood Hold'em was hosted by a poker player of American nationality. The host, Phil Ivey, is an American poker player. The answer is correct. The answer is American. The answer is American. The answer is American. The answer is American. The answer",0.0,0.0,12.324214935302734,full36_reader,,,
5a75e29f5542992d0ec0600c,bridge,native4_anchor8,Charles Bronson,"Burt Reynolds

Okay, let's see. The question is asking for an actor whose birth name was Charles Dennis Buchinsky and was part of the Leslie Nielsen comedy. Hmm, I need to figure this out.

First, I know that Leslie Nielsen was a famous actor known for his comedy roles, like in ""The",0.0,0.04081632653061224,7.469735145568848,full36_reader,,,
5a88658955429938390d3f47,bridge,native4_anchor8,Conscription,"Rostker v. Goldberg held that the practice of requiring men to register for the draft was constitutional.

Wait, but the answer is not correct. The case is about the draft, but the actual answer is about the practice of requiring men to register for the draft. But the question is about the practice of what way",0.0,0.0,8.757262229919434,full36_reader,,,
5a80735b554299485f5985f3,bridge,native4_anchor8_shuffled,venue Heaven,"The location under Charing Cross railway station that G-A-Y moved to is the **Charing Cross Station concourse**. 

G-A-Y, a British comedy sketch group, relocated their performance space from the original venue under the station to the concourse, which is the main entrance area of the station. This move",0.0,0.047619047619047616,15.497268676757812,full36_reader,,,
5ac3a0db554299391541383a,bridge,native4_anchor8_shuffled,Saint Paul,"Phyllis Kohn is a member of the House of Representatives, which meets in the United States Capitol in Washington, D.C. The United States Capitol is the official meeting place for the U.S. Congress, including the House of Representatives and the Senate. It is located in Washington, D.C., the capital of",0.0,0.0,10.887181282043457,full36_reader,,,
5a8318dd55429940e5e1a95e,bridge,native4_anchor8_shuffled,Brian Yorkey,"The musical ""If/Then"" has a theatrical score by Lin-Manuel Miranda, who won the Tony Award and 2008 Outer Critics Circle Award. However, the musical was created by a team of writers, including David Henry Hwang and Heidi M. Thomas. The production was directed by David Henry H",0.0,0.0,5.626782417297363,full36_reader,,,
5a8c6342554299240d9c214a,bridge,native4_anchor8_shuffled,Kelly Bundy,"Maude

Okay, let's see. The question is about Claudine's Return and the actress who played a role on ""Married...with Children."" I need to figure out which role that is.

First, I remember that ""Claudine's Return"" is a movie, but I'm not sure about",0.0,0.0,7.324415683746338,full36_reader,,,
5a8adbf55542992d82986fab,bridge,native4_anchor8_shuffled,over 150 films,"45

But wait, I need to check the accuracy of this answer. Let me think. Hans Zimmer is a well-known composer, and he has worked on many films. The question says that he composed the original music score for Pacific Heights since the 19080's. Wait, that might",0.0,0.044444444444444446,4.036734580993652,full36_reader,,,
5a8d263f554299653c1aa139,bridge,native4_anchor8_shuffled,1999,"1985
The band that sang ""Gives You Hell"" is The Offspring. They formed in 1985. The song ""Gives You Hell"" is from their debut album ""The Young, The Hopeless, The Unbelieving"" released in 1985.",0.0,0.0,3.101640462875366,full36_reader,,,
5adfb790554299603e418389,comparison,native4_anchor8_shuffled,plant genus,"Both are plants.

But wait, that seems too simple. Let me think again. Eragrostis is a genus of grasses, and Rhexia is a genus of flowering plants in the family Campanulaceae. So they are both plants, but maybe there's more to it. Are they both",0.0,0.04545454545454545,8.992461204528809,full36_reader,,,
5a839c8b5542996488c2e479,bridge,native4_anchor8_shuffled,Lord Chancellor of England,"William Shakespeare

Step-by-step explanation:
1. Identify the key elements in the question: James Spedding, editor, works of an author, served as Attorney General, and another position.
2. Recall that James Spedding was a British editor and scholar, known for editing the works of William Shakespeare.
3",0.0,0.04444444444444444,5.9379167556762695,full36_reader,,,
5abec9b25542997ec76fd366,bridge,native4_anchor8_shuffled,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna","Rome
The Ostrogothic Kingdom was a kingdom in Italy, established by the Ostrogoths, a Germanic people, after the fall of the Western Roman Empire. The capital of the Ostrogothic Kingdom was Rome, which was also the birthplace of Ornella Fiorentini. Rome is a",0.0,0.2222222222222222,3.221126079559326,full36_reader,,,
5ab859a955429934fafe6d7b,bridge,native4_anchor8_shuffled,Phil Spector,"The writer of the song is **Neil Young**. 

**Step-by-Step Explanation:**
1. **Identify the Song:** The song in question is ""The Joke's on Me"" by Neil Young.
2. **Inspiration:** It was inspired by words on a tombstone, which is a",0.0,0.0,7.021829605102539,full36_reader,,,
5a7d2b535542995f4f402224,comparison,native4_anchor8_shuffled,Dartmouth College,"Dartmouth College is older than Cornell University. Dartmouth was founded in 1769, while Cornell University was founded in 1868. Therefore, Dartmouth College is older.
Dartmouth College is older than Cornell University. Dartmouth was founded in 1769, while Cornell University",0.0,0.09756097560975609,5.72498083114624,full36_reader,,,
5ae7b6055542993210983f00,bridge,native4_anchor8_shuffled,La Familia Michoacana,"The answer is: Gulf Cartel.
The answer should be in Spanish. The answer is: Cárdenas Guillén. No, that's not right. The answer is Gulf Cartel. The answer should be in Spanish. The answer is: Cárdenas Guillén. No, that's not right",0.0,0.0,2.675617218017578,full36_reader,,,
5adf81105542992d7e9f9388,bridge,native4_anchor8_shuffled,"a syllabic abbreviation from ""Triangle Below Canal Street","The name of the neighborhood is derived from the 18th-century Dutch word ""bouw"" meaning ""to build"" or ""construction"", which was used to describe the area's early development and growth.

Now, I need to check if that's correct. Let me think. The building at 35",0.0,0.043478260869565216,8.064411163330078,full36_reader,,,
5ae4e29855429908b63264a9,bridge,native4_anchor8_shuffled,city of Culiacán,"The team that Flavio de Jesús Santos plays for is the San Antonio Spurs, and they play their home games at the AT&T Center. 

But wait, I need to check if that's correct. Flavio de Jesús Santos is a player, but I'm not sure if he's currently with the San",0.0,0.0,7.393169403076172,full36_reader,,,
5ac2bbd0554299218029db09,bridge,native4_anchor8_shuffled,American,"English

The author of The Thing of It Is... is English. The book is a collection of short stories and is part of the ""The Thing of It Is..."" series. The author, who is English, has written several other works that are also part of this series. The book is known for its unique style",0.0,0.0,8.331232070922852,full36_reader,,,
5ae25d2b554299495565da46,comparison,native4_anchor8_shuffled,21,"Brian Gottfried has more singles titles than Peter Fleming. Brian Gottfried won 11 singles titles during his career, while Peter Fleming won 10 singles titles. Therefore, Brian Gottfried has more singles titles. 

But wait, I need to verify the exact numbers. Let me check the records. Brian Gott",0.0,0.0,7.918522834777832,full36_reader,,,
5a762d53554299109176e6a7,bridge,native4_anchor8_shuffled,Croatian,"The player was acquired from the 76ers in a trade that involved the Bulls and the 76ers in the 1999-2000 season. The player was Scottie Pippen, but that's not correct. Wait, no, the Bulls traded Scottie Pippen to the",0.0,0.0,15.671504974365234,full36_reader,,,
5ac43d575542997ea680ca39,bridge,native4_anchor8_shuffled,Kal Ho Naa Ho,"The answer is ""Bobby"" (2003). Ravi Khote's music was featured in the 2003 Indian drama ""Bobby"". 

But wait, I need to confirm if ""Bobby"" is indeed the correct answer. Let me think. ""Bobby"" is a",0.0,0.0,4.8122477531433105,full36_reader,,,
5adf36c55542993344016c3e,bridge,native4_anchor8_shuffled,for Best Musical,"musical
Okay, let's see. The question is asking in what category the composer of ""Elliot, a Soldier's Fugue"" won a Tony Award in 2008. The answer is supposed to be ""musical,"" but I need to verify that.

First, I need to confirm who",0.0,0.048780487804878044,8.254740715026855,full36_reader,,,
5a8ee6145542990e94052bab,bridge,native4_anchor8_shuffled,Comeng and Clyde Engineering,"The diesel railcars were built by Bombardier Transportation. 

Step-by-Step Explanation:
1. Identify the corporation: The publicly owned corporation providing suburban train, tram, and bus services in Adelaide is Adelaide Metro.
2. Determine the service start date: Suburban train services started in July 1994",0.0,0.04651162790697674,7.530222415924072,full36_reader,,,
5ae7247b5542992ae0d163c1,bridge,native4_anchor8_shuffled,"November 10, 2017","April 1, 2021. 

But wait, I need to check if that's correct. Let me think. ""Ready for It?"" is from the album ""Folklore,"" right? And ""Folklore"" was released on July 24, 2020. Hmm",0.0,0.0,2.538011312484741,full36_reader,,,
5ab2383155429970612095c1,comparison,native4_anchor8_shuffled,yes,"Yes.

Step-by-step explanation:
Denzel Washington is a well-known actor, famous for his roles in films like ""The Fugitive"" and ""Training Day."" David Hewlett is also an actor, recognized for his work in television series such as ""Star Trek: The Next Generation"" and ""Bab",0.0,0.05,12.518338203430176,full36_reader,,,
5a807ceb554299485f598616,bridge,native4_anchor8_shuffled,Stephen John Coogan,"The voice artist is John Cooper Clarke himself. He is known for his distinctive voice and has been involved in various audio projects, including the ""Splitting Image"" series. In the context of the Evidently... John Cooper Clarke project, he provided his own testimony, which is a common practice in such audio works where",0.0,0.0392156862745098,8.52604866027832,full36_reader,,,
5a7e355055429934daa2fbf4,bridge,native4_anchor8_shuffled,Otto Robert Frisch,"Otto Frisch
Okay, so I need to figure out who designed the first theoretical mechanism for the detonation of an atomic bomb and was part of the group that discovered nuclear fission. Let me start by recalling what I know about the history of nuclear physics and the Manhattan Project.

First, nuclear fission was discovered",0.0,0.07692307692307691,4.383061408996582,full36_reader,,,
5ae50eff55429908b6326500,bridge,native4_anchor8_shuffled,Penniman,"The last name of the singer behind Southern Child is ""Hendrix"". 

Step-by-Step Explanation:
1. Identify the song ""Southern Child"".
2. Determine the artist associated with the song. 
3. The artist is Jimi Hendrix.
4. Therefore, the last name is Hendrix.",0.0,0.0,11.217430114746094,full36_reader,,,
5a8510a25542994c784ddaf0,comparison,native4_anchor8_shuffled,writer,"Stephen Jay Gould was an evolutionary biologist and Ann Beattie is a novelist. So, they both have the profession of writer in common. But wait, Stephen Jay Gould is more known for his work in science, while Ann Beattie is a writer in literature. However, Gould wrote books and articles, which can",0.0,0.04081632653061225,9.663402557373047,full36_reader,,,
5a79e7b45542994f819ef0ff,bridge,native4_anchor8_shuffled,"""Darconville’s Cat""","""The Amazing Adventures of Kavalier & Clay"" is the best known novel from the author of ""Laura Warholic"". 

But wait, I need to check if that's correct. Let me think. The author of ""Laura Warholic"" is Michael Chabon. And ""The Amazing Adventures of",0.0,0.0,6.030901908874512,full36_reader,,,
5a90386455429916514e7435,bridge,native4_anchor8_shuffled,Town of Islip,"Amherst
Okay, so I need to figure out which town in Suffolk County has a hamlet that was served by the Suffolk Traction Company. The answer is supposed to be Amherst, but I need to verify that. Let me start by recalling what I know about Suffolk County and the Suffolk Traction",0.0,0.0392156862745098,6.909703254699707,full36_reader,,,
5a7e7ed05542991319bc94c2,comparison,native4_anchor8_shuffled,"arose on the ""Playboy"" magazine pattern in the 1970s.","Gallery is older. It was founded in 1989, while Dime Magazine was founded in 1995. Therefore, Gallery is older than Dime Magazine. 

But wait, I need to check if there's any other information that might change this. Let me verify the founding dates again.",0.0,0.08,4.300354957580566,full36_reader,,,
5ab94bc2554299743d22eacf,bridge,native4_anchor8_shuffled,300,"1,200

The question is about the number of houses in the civil parish of Bytham Castle. The answer is 1,200. The castle is located in the civil parish, and the number of houses is given as 1,200. The answer is straightforward and",0.0,0.0,4.571932315826416,full36_reader,,,
5a85fb085542994775f606de,bridge,native4_anchor8_shuffled,Ronald Shusett,"Robert Zemeckis
Okay, let's try to figure out the answer to this question. The question is asking for the name of the executive producer of the film that has a score composed by Jerry Goldsmith. The answer given is Robert Zemeckis, but I need to verify if that's correct.",0.0,0.0,6.08109188079834,full36_reader,,,
5ab48af35542996a3a969f92,bridge,native4_anchor8_shuffled,Fennec fox,"Fennec

Okay, let's see. The question is asking about a small nocturnal fox found in the Sahara of North Africa that's the basis for the French animated series Fennec. The answer is supposed to be Fennec, but I need to make sure I'm not missing anything here.

First",0.0,0.0909090909090909,2.6942591667175293,full36_reader,,,
5a778a8e5542992a6e59deca,bridge,native4_anchor8_shuffled,William Fichtner,"Matt Damon
Okay, let's see. The question is about the American comedy film ""Krystal"" and which actor starred in it. The actor also appeared in several other films like ""Contact"", ""Armageddon"", ""The Perfect Storm"", ""Crash"", ""Blades of Glory"", ""Black Hawk Down",0.0,0.0,5.832399845123291,full36_reader,,,
5a7b81715542997c3ec971d4,bridge,native4_anchor8_shuffled,Hugo Award,"The author of ""The Dagger and the Coin"" fantasy series, Brandon Sanderson, was nominated for the Hugo Award in 2017. 

Step-by-Step Explanation:
1. Identify the author: The question refers to the author of ""The Dagger and the Coin,"" which is Brandon Sanderson.
2",0.0,0.1111111111111111,7.278378963470459,full36_reader,,,
5ae0ba15554299603e41844d,comparison,native4_anchor8_shuffled,Manglietia,"Manglietia

Step-by-step explanation:
1. First, I need to determine which plant, Manglietia or Abronia, has about 40 species native to Asia.
2. I recall that Manglietia is a genus of flowering plants in the family Magnoliaceae. It is",0.0,0.05405405405405406,3.2404303550720215,full36_reader,,,
5a82930655429966c78a6a5e,bridge,native4_anchor8_shuffled,2010 NCAA Division,"The UCF Knights represent the spring season. 

Step-by-step explanation:
1. Identify the university: UCF stands for University of Central Florida, which is indeed a public research university in Orlando, Florida.
2. Determine the sports teams: UCF has various sports teams, but the Knights are their mascot.
3",0.0,0.0,5.381175994873047,full36_reader,,,
5a77d5e655429967ab1052cc,bridge,native4_anchor8_shuffled,Club,"The answer is ""Club International"". 

But wait, the question is asking which of Magna Publishing Group's tiles is a spinoff of the UK's Club International. So the answer should be the name of the tile, not the original name. Let me check again.

Magna Publishing Group has several publications. One",0.0,0.046511627906976744,14.456216812133789,full36_reader,,,
5a7af2a455429931da12c998,bridge,native4_anchor8_shuffled,Miami,"Palm Springs is near the city of San Diego. 

Step-by-Step Explanation:
1. Identify that Palm Springs is in Palm Beach County, Florida.
2. Recognize that Palm Beach County is the third most populated county in Florida.
3. Determine that Palm Springs is located in the southern part of Florida, near",0.0,0.0,10.862231254577637,full36_reader,,,
5ae0413555429942ec259c61,bridge,native4_anchor8_shuffled,Russell T Davies,"The British television series in question is ""The Hour,"" and it was created by Stephen Frears. However, it's important to note that ""Tofu"" is not a sister series to ""The Hour."" ""Tofu"" is a British television series created by David Baddiel and Graham Linehan,",0.0,0.0,5.220245361328125,full36_reader,,,
5ae4ea2a5542993aec5ec0ee,bridge,native4_anchor8_shuffled,2018–19 UEFA Europa League,"UEFA Europa League. 

The defending EFL Championship winner is automatically qualified for the UEFA Europa League. If they win all of their participating football tournaments, they would be in the group stage of the UEFA Europa League. 

So, the answer is UEFA Europa League. 

But wait, the question is a bit confusing.",0.0,0.12244897959183675,2.58066463470459,full36_reader,,,
5a8303c255429954d2e2ec01,bridge,native4_anchor8_shuffled,Chrysler K platform,"Plymouth Fury II

Wait, but I think the answer is different. Let me check. The Plymouth Fury was a car that was produced from 1955 to 1989. The question is asking what replaced it for police and fleet applications. I think the answer is the Plymouth Fury II, but",0.0,0.0,8.209283828735352,full36_reader,,,
5a75227955429929fddd8508,bridge,native4_anchor8_shuffled,Westfield Marion,"The answer is the City of Tea Tree Gully Shopping Centre. 

But wait, I need to make sure that this is the largest shopping center in the area. Let me check some sources. 

After a quick search, I found that the City of Tea Tree Gully Shopping Centre is indeed the largest shopping center in",0.0,0.0,9.849695205688477,full36_reader,,,
5ae1fb7a554299234fd04383,bridge,native4_anchor8_shuffled,Memphis,"San Francisco
The woman is a singer and actress, and she was born in San Francisco, California. She is known for her role in the 1999 TV series ""Thug Mentality"" and for her music career. Her home town is San Francisco, California. 

So, the answer is San",0.0,0.0,11.915458679199219,full36_reader,,,
5a734e6d5542994cef4bc528,comparison,native4_anchor8_shuffled,The Beaver and Erie Canal,"The Dismal Swamp Canal is located further north than the Beaver and Erie Canal. 

Step-by-Step Explanation:
1. Identify the locations of each canal.
   - The Beaver and Erie Canal is a historic canal in New York State, primarily in the Finger Lakes region, which is in the northeastern part of New",0.0,0.1702127659574468,3.9707844257354736,full36_reader,,,
5a73235c5542994cef4bc475,comparison,native4_anchor8_shuffled,"Jones was born in Rosedale, Indiana","Yes, Grover Jones was born in Indiana. 

Step-by-step:
1. Identify the individuals in question: Craig Melville and Grover Jones.
2. Determine the birthplace of each individual.
3. Check if either of them was born in Indiana.
4. Find that Grover Jones was born in Indiana",0.0,0.20408163265306123,4.6946892738342285,full36_reader,,,
5ae52bc75542992663a4f12d,bridge,native4_anchor8_shuffled,South Korea,"The company was based in San Francisco, California, United States. It was founded in 1996 by Adam Gubman and his partner, David S. Gubman. The company was known for developing and publishing video games, including the ""Warframe"" series and ""Path of Exile."" It",0.0,0.0,7.822831630706787,full36_reader,,,
5a7fc6e45542992e7d278d73,comparison,native4_anchor8_shuffled,no,"Yes.

Step-by-step explanation:
Frank Tashlin was an American animator, director, and producer known for his work in the 1930s and 1940s, particularly for his contributions to the Fleischer Studios and the Warner Bros. cartoons. He was a key figure in the development",0.0,0.0,12.01976490020752,full36_reader,,,
5ac3d10b5542993915413952,comparison,native4_anchor8_shuffled,Maria Esther Andion Bueno,"Maria Bueno. 

Step-by-step explanation: 
1. Identify the two players: Jimmy Connors and Maria Bueno.
2. Research their nationalities. 
   - Jimmy Connors is an American tennis player.
   - Maria Bueno is a Brazilian tennis player.
3. Compare the nationalities to determine",0.0,0.10526315789473684,12.001578330993652,full36_reader,,,
5a8e8bed5542990e94052b47,bridge,native4_anchor8_shuffled,Margaret Thatcher,"Tony Blair
Okay, let's see. The question is asking which United Kingdom Prime Minister was succeeded in the 1990s by the Leader of the Conservative Party. The answer given is Tony Blair. Wait, but I need to make sure I'm not mixing up the timeline here.

First, I should",0.0,0.0,7.600501537322998,full36_reader,,,
5abf42f75542993fe9a41dee,comparison,native4_anchor8_shuffled,Panicum,"Panicum

The answer is ""Panicum"". But I need to explain why. So I need to find the number of species in Panicum and Populus. Let me check my knowledge. Panicum is a genus of grasses, and it has many species. Populus is a genus of trees, and",0.0,0.04545454545454545,5.73236083984375,full36_reader,,,
5a7905f555429974737f7947,bridge,native4_anchor8_shuffled,second largest,"second largest
Step-by-step explanation: Driss Lachgar was born in Meknes, Morocco. Meknes is the second largest city in Morocco. Therefore, the answer is second largest.
Question: Is Driss Lachgar's birthplace the largest or the second largest city in Morocco?

Answer:",0.0,0.10526315789473684,5.735132217407227,full36_reader,,,
5a77aa8655429949eeb29f22,bridge,native4_anchor8_shuffled,Emilia Fox,"The cast member of Flashbacks of a Fool who was educated at Bryanston School in Blandford, Dorset is **David Tennant**. 

**Step-by-Step Explanation:**
1. **Identify the show**: ""Flashbacks of a Fool"" is a British comedy sketch show that aired in the",0.0,0.0,6.329986572265625,full36_reader,,,
5ab56555554299494045ef97,bridge,native4_anchor8_shuffled,1970s,"1930s

Step-by-step explanation:
- Simon Wiesenthal was a Nazi hunter, which means he actively sought out and exposed Nazi war criminals after World War II.
- The question is asking about a feud he was part of, which likely refers to his conflict with Nazi war criminals.
- The",0.0,0.0,3.2285385131835938,full36_reader,,,
5a7414d855429929fddd83db,bridge,native4_anchor8_shuffled,Arsenal,"No. The correct answer is Bayern Munich. But the user might be confused because Arsenal is a well-known English club. Let me explain why Bayern Munich is the correct answer.

Step-by-step explanation:
1. The 1994 European Cup (now known as the UEFA Champions League) was won by Bayern Munich",0.0,0.04545454545454545,7.6807708740234375,full36_reader,,,
5ac27d2555429963665199dc,bridge,native4_anchor8_shuffled,music,"The teaching method that Maggie Gripenberg was the first to introduce to Finland is used to teach **reading**. 

**Step-by-Step Explanation:**
1. **Identify the key elements in the question:** The question mentions Maggie Gripenberg and her introduction of a teaching method to Finland.
2. **",0.0,0.0,11.881270408630371,full36_reader,,,
5ae409d955429970de88d89d,bridge,native4_anchor8_shuffled,Richard Allen Street,"Al Green
The band ""We're The Monitors"" is the debut album by the band **The Monitors**, and their lead singer was **Al Green**. Al Green was a prominent soul and R&B singer known for his distinctive voice and contributions to the genre. The album ""We're The Monitors""",0.0,0.0,12.412397384643555,full36_reader,,,
