sample_id,type,condition,answer,prediction,em,token_f1,nll,manual_c_p_w
5a7e7ed05542991319bc94c2,comparison,native4_lora_off,"arose on the ""Playboy"" magazine pattern in the 1970s.","Gallery and Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: Dime Magazine.

Answer: D",0.0,0.058823529411764705,3.464634656906128,
5ab94bc2554299743d22eacf,bridge,native4_lora_off,300,"Bytham Castle is a castle in the civil parish of how many houses?



Answer: Bytham Castle is a castle in the civil parish of how many houses?

Answer: Bytham Castle is a castle in the civil parish of how many houses?

Answer: Bytham Castle is a castle in the",0.0,0.0,6.0665283203125,
5a85fb085542994775f606de,bridge,native4_lora_off,Ronald Shusett,"What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?

Answer: What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?

Answer: What is the name of the executive producer of the film that has a score composed by Jerry",0.0,0.0,12.522486686706543,
5ab48af35542996a3a969f92,bridge,native4_lora_off,Fennec fox,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:,0.0,0.0,7.671289920806885,
5a778a8e5542992a6e59deca,bridge,native4_lora_off,William Fichtner,"The actor who appeared in numerous films such as ""Contact"", ""Armageddon"", ""The Perfect Storm"", ""Crash"", ""Blades of Glory"", ""Black Hawk Down"", ""Nine Lives"", ""The Longest Yard"", ""Mr. & Mrs. Smith"", ""The Dark Knight"", ""Date Night"",",0.0,0.0,8.338712692260742,
5a7b81715542997c3ec971d4,bridge,native4_lora_off,Hugo Award,"The author of the ""The Dagger and the Coin"" fantasy series was nominated for what award in 2017?

Question: The author of the ""The Dagger and the Coin"" fantasy series was nominated for what award in 2017?

Answer: The author of the ""The Dagger and the Coin",0.0,0.05405405405405405,10.872512817382812,
5ae0ba15554299603e41844d,comparison,native4_lora_off,Manglietia,"What plant has about  40 species native to Asia, Manglietia or Abronia?

Answer: What plant has about  40 species native to Asia, Manglietia or Abronia?

Answer: What plant has about  40 species native to Asia, Manglietia or",0.0,0.052631578947368425,5.380051612854004,
5a82930655429966c78a6a5e,bridge,native4_lora_off,2010 NCAA Division,"The 2010 UCF Knights football team represented the University of Central Florida in the 2010 NCAA Division I FBS football season.

The 2010 UCF Knights football team represented the University of Central Florida in the 2010 NCAA Division I FBS football season.",0.0,0.15384615384615385,4.677666664123535,
5a77d5e655429967ab1052cc,bridge,native4_lora_off,Club,"Club is a monthly American pornographic magazine which is a spin-off publication of the United Kingdom's ""Club International"".

So, the answer is Club.

But the question is which one of the Magna Publishing Group's tiles is a spinoff of the UK's Club International?

So, the answer is Club.

But the",0.0,0.04878048780487806,13.666049003601074,
5a7af2a455429931da12c998,bridge,native4_lora_off,Miami,"U.S. city is it near.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.",0.0,0.0,11.350139617919922,
5ae0413555429942ec259c61,bridge,native4_lora_off,Russell T Davies,The series is a 2015 British television series created by Russell T Davies and aired on E4. The series is a 2015 British television series created by Russell T Davies and aired on E4. The series is a 2015 British television series created by Russell T Davies and,0.0,0.13333333333333333,9.133984565734863,
5ae4ea2a5542993aec5ec0ee,bridge,native4_lora_off,2018–19 UEFA Europa League,"The defending EFL Championship winner will qualify for which upcoming group stage if it wins all of its participating football tournaments?

Answer: The defending EFL Championship winner will qualify for which upcoming group stage if it wins all of its participating football tournaments?

Answer: The defending EFL Championship winner will qualify for which upcoming group stage if",0.0,0.0,3.309129476547241,
5a8303c255429954d2e2ec01,bridge,native4_lora_off,Chrysler K platform,"The Plymouth Fury was replaced by the very successful Chrysler K platform in standard and stretch sizes which retained two bench seats, column shifter and room for six, unlike many other compact-sized cars modeled after non-American designs.

Answer: The Plymouth Fury was replaced by the very successful Chrysler K platform in standard and stretch sizes which retained",0.0,0.10714285714285715,7.199794292449951,
5a75227955429929fddd8508,bridge,native4_lora_off,Westfield Marion,"The name of the largest shopping center in the City of Tea Tree G

Answer: The name of the largest shopping center in the City of Tea Tree G

Answer: The name of the largest shopping center in the City of Tea Tree G

Answer: The name of the largest shopping center in the City of Tea Tree",0.0,0.0,6.520766258239746,
5ae1fb7a554299234fd04383,bridge,native4_lora_off,Memphis,"Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer: 

Answer:",0.0,0.0,15.026262283325195,
5a734e6d5542994cef4bc528,comparison,native4_lora_off,The Beaver and Erie Canal,"The Dismal Swamp Canal is located along the eastern edge of the Great Dismal Swamp in Virginia and North Carolina in the United States. The Beaver and Erie Canal, also known as the Erie Extension Canal, was part of the Pennsylvania Canal system and consisted of three sections: the Beaver Division, the Shenango Division",0.0,0.163265306122449,4.84148645401001,
5a73235c5542994cef4bc475,comparison,native4_lora_off,"Jones was born in Rosedale, Indiana","Yes, but but but but but but and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and",0.0,0.0,3.132315158843994,
5ae52bc75542992663a4f12d,bridge,native4_lora_off,South Korea,The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The The,0.0,0.0,11.210131645202637,
5a7fc6e45542992e7d278d73,comparison,native4_lora_off,no,"Yes, and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and",0.0,0.0,13.092004776000977,
5ac3d10b5542993915413952,comparison,native4_lora_off,Maria Esther Andion Bueno,"Which player is from Brazil, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or, or,",0.0,0.0,4.273805141448975,
5a8e8bed5542990e94052b47,bridge,native4_lora_off,Margaret Thatcher,"The results were a setback for the governing Conservative Party, who were left with their lowest number of councillors since 1973 - though their popular vote was an improvement from the 1990 local elections (John Major had succeeded Margaret Thatcher as prime minister in November 1990), and the Conservatives",0.0,0.0909090909090909,12.764507293701172,
5abf42f75542993fe9a41dee,comparison,native4_lora_off,Panicum,"which plant has the highest specie  Panicum or Populus

Answer: which plant has the highest specie  Panicum or Populus

Answer: which plant has the highest specie  Panicum or Populus

Answer: which plant has the highest specie  Panicum or Populus

Answer:",0.0,0.05405405405405406,9.34079647064209,
5a7905f555429974737f7947,bridge,native4_lora_off,second largest,"No, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat, Rabat",0.0,0.0,12.457650184631348,
5a77aa8655429949eeb29f22,bridge,native4_lora_off,Emilia Fox,What cast member of Flashbacks of a Fool was educated at Bryan. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast member of Flash. What cast,0.0,0.0,9.139184951782227,
5ab56555554299494045ef97,bridge,native4_lora_off,1970s,"The Kreisky–Peter–Wiesenthal affair was a political and personal feud in the 1970s fought between the then Austrian chancellor Bruno Kreisky and the Nazi hunter Simon Wiesenthal arising from Kreisky's ministerial appointments and the SS past of Freedom Party leader Friedrich Peter, which had been revealed",0.0,0.05,4.2900710105896,
5a7414d855429929fddd83db,bridge,native4_lora_off,Arsenal,The 1994 European Cup Winners' Cup was a football match on 4 May 1994 contested between Arsenal of England and Parma of Italy. The 1994 European Cup Winners' Cup was a football match on 4 May 1994 contested between Arsenal of England,0.0,0.05128205128205127,10.411532402038574,
5ac27d2555429963665199dc,bridge,native4_lora_off,music,"The teaching method that is used to teach what?

Answer: The teaching method that is used to teach what?

Answer: The teaching method that is used to teach what?

Answer: The teaching method that is used to teach what?

Answer: The teaching method that is used to teach what?

Answer: The teaching method that",0.0,0.0,15.467011451721191,
5ae409d955429970de88d89d,bridge,native4_lora_off,Richard Allen Street,"Richard Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard Allen Street, Richard",0.0,0.11764705882352941,8.206391334533691,
5a7180205542994082a3e856,bridge,native4_lora_off,Creature Comforts,The animated clay motion comedy mockumentary franchise originating in a 1989 British humorous animated short film of the same name. The film matched animated zoo animals with a soundtrack of people talking about their homes. The animals were being interviewed about their living conditions. The interviews were being conducted by the interviewees. The,0.0,0.0,8.377872467041016,
5ae0bb2c5542993d6555ec27,bridge,native4_lora_off,Strange Interlude,"The King of Hollywood starred in what 1932 American pre-Code dram film?

Answer: The King of Hollywood starred in what 1932 American pre-Code dram film?

Answer: The King of Hollywood starred in what 1932 American pre-Code dram film?

Answer: The",0.0,0.0,6.847866058349609,
5a85ea095542994775f606a8,bridge,native4_lora_off,Animorphs,"The Hork-Bajir Chronicles is the second companion book to the ""Animorphs"" series, written by K. A. Applegate. With respect to continuity within the series, it takes place before book #23, ""The Pretender"", although the events told in the story occur between the time of",0.0,0.05555555555555556,8.917142868041992,
5ab201765542993be8fa98a4,bridge,native4_lora_off,1990,""" Hobart Paving is a single by a band formed in which year ? "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,0.0,0.0,7.45604944229126,
5aba77be55429955dce3ee44,bridge,native4_lora_off,7°56',"The bone fragments of the extinct Ascension night heron found are located at 7°56' South of the Equator.

The question is: What is the latitude of the bone fragments of the extinct Ascension night heron found?

Answer: 7°56' South

The question is: What",0.0,0.05555555555555556,4.41641902923584,
5a88c68d55429938390d3fba,bridge,native4_lora_off,Irish,"Philip ""Phil"" Courtney Laak is an Irish professional poker player.

Answer: Philip ""Phil"" Courtney Laak is an Irish professional poker player.

Answer: Philip ""Phil"" Courtney Laak is an Irish professional poker player.

Answer: Philip ""Phil"" Courtney Laak is an Irish professional poker player.

Answer:",0.0,0.04878048780487806,14.513557434082031,
5a75e29f5542992d0ec0600c,bridge,native4_lora_off,Charles Bronson,"Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy.

Answer: Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy.

Answer: Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy.

Answer: Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy.

Answer: Charles Dennis Buchinsky",0.0,0.04444444444444444,7.772286415100098,
5a88658955429938390d3f47,bridge,native4_lora_off,Conscription,R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R R,0.0,0.0,16.6322078704834,
5a80735b554299485f5985f3,bridge,native4_lora_on,venue Heaven,Heaven,0.0,0.6666666666666666,4.044100284576416,
5ac3a0db554299391541383a,bridge,native4_lora_on,Saint Paul,north wing of the State Capitol,0.0,0.0,0.9755401015281677,
5a8318dd55429940e5e1a95e,bridge,native4_lora_on,Brian Yorkey,Michael Greif,0.0,0.0,0.3858911395072937,
5a8c6342554299240d9c214a,bridge,native4_lora_on,Kelly Bundy,Kelly Bundy,1.0,1.0,0.007282248232513666,
5a8adbf55542992d82986fab,bridge,native4_lora_on,over 150 films,150,0.0,0.5,0.18834415078163147,
5a8d263f554299653c1aa139,bridge,native4_lora_on,1999,1999,1.0,1.0,0.0018604784272611141,
5adfb790554299603e418389,comparison,native4_lora_on,plant genus,genus,0.0,0.6666666666666666,0.633776843547821,
5a839c8b5542996488c2e479,bridge,native4_lora_on,Lord Chancellor of England,Lord Chancellor,0.0,0.6666666666666666,0.4022837281227112,
5abec9b25542997ec76fd366,bridge,native4_lora_on,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Ravenna,0.0,0.15384615384615385,0.6254125237464905,
5ab859a955429934fafe6d7b,bridge,native4_lora_on,Phil Spector,Phil Spector,1.0,1.0,0.013437447138130665,
5a7d2b535542995f4f402224,comparison,native4_lora_on,Dartmouth College,Dartmouth College,1.0,1.0,0.004873182158917189,
5ae7b6055542993210983f00,bridge,native4_lora_on,La Familia Michoacana,La Familia Michoacana,1.0,1.0,0.0009218321647495031,
5adf81105542992d7e9f9388,bridge,native4_lora_on,"a syllabic abbreviation from ""Triangle Below Canal Street",Triangle Below Canal Street,0.0,0.7272727272727273,1.0534952878952026,
5ae4e29855429908b63264a9,bridge,native4_lora_on,city of Culiacán,Culiacán,0.0,0.5,1.6496820449829102,
5ac2bbd0554299218029db09,bridge,native4_lora_on,American,American,1.0,1.0,0.0004669321933761239,
5ae25d2b554299495565da46,comparison,native4_lora_on,21,Brian Edward Gottfried,0.0,0.0,7.194235324859619,
5a762d53554299109176e6a7,bridge,native4_lora_on,Croatian,Croatia,0.0,0.0,1.4182190895080566,
5ac43d575542997ea680ca39,bridge,native4_lora_on,Kal Ho Naa Ho,Kal Ho Naa Ho,1.0,1.0,0.040595222264528275,
5adf36c55542993344016c3e,bridge,native4_lora_on,for Best Musical,Best Musical,0.0,0.8,1.861977458000183,
5a8ee6145542990e94052bab,bridge,native4_lora_on,Comeng and Clyde Engineering,Comeng and Clyde Engineering,1.0,1.0,0.17329777777194977,
5ae7247b5542992ae0d163c1,bridge,native4_lora_on,"November 10, 2017","November 10, 2017",1.0,1.0,0.001896785688586533,
5ab2383155429970612095c1,comparison,native4_lora_on,yes,yes,1.0,1.0,0.03314608335494995,
5a807ceb554299485f598616,bridge,native4_lora_on,Stephen John Coogan,Stephen John Coogan,1.0,1.0,0.12154002487659454,
5a7e355055429934daa2fbf4,bridge,native4_lora_on,Otto Robert Frisch,Otto Robert Frisch,1.0,1.0,0.1146056205034256,
5ae50eff55429908b6326500,bridge,native4_lora_on,Penniman,Wayne,0.0,0.0,0.4194827079772949,
5a8510a25542994c784ddaf0,comparison,native4_lora_on,writer,novelist,0.0,0.0,1.3116544485092163,
5a79e7b45542994f819ef0ff,bridge,native4_lora_on,"""Darconville’s Cat""",The Sexual Intellectual,0.0,0.0,0.2843557894229889,
5a90386455429916514e7435,bridge,native4_lora_on,Town of Islip,Islip,0.0,0.5,0.956658661365509,
5a7e7ed05542991319bc94c2,comparison,native4_lora_on,"arose on the ""Playboy"" magazine pattern in the 1970s.",Dime Magazine,0.0,0.22222222222222224,1.4495331048965454,
5ab94bc2554299743d22eacf,bridge,native4_lora_on,300,300,1.0,1.0,0.22155387699604034,
5a85fb085542994775f606de,bridge,native4_lora_on,Ronald Shusett,Ronald Shusett,1.0,1.0,0.06547646224498749,
5ab48af35542996a3a969f92,bridge,native4_lora_on,Fennec fox,Fennec fox,1.0,1.0,0.10422082990407944,
5a778a8e5542992a6e59deca,bridge,native4_lora_on,William Fichtner,Alexander Mahone,0.0,0.0,8.429842948913574,
5a7b81715542997c3ec971d4,bridge,native4_lora_on,Hugo Award,Best Series Hugo Award,0.0,0.6666666666666666,0.7596356272697449,
5ae0ba15554299603e41844d,comparison,native4_lora_on,Manglietia,Manglietia,1.0,1.0,0.024078000336885452,
5a82930655429966c78a6a5e,bridge,native4_lora_on,2010 NCAA Division,2010,0.0,0.5,1.9729762077331543,
5a77d5e655429967ab1052cc,bridge,native4_lora_on,Club,Club,1.0,1.0,0.00552175659686327,
5a7af2a455429931da12c998,bridge,native4_lora_on,Miami,Miami,1.0,1.0,0.296845942735672,
5ae0413555429942ec259c61,bridge,native4_lora_on,Russell T Davies,Russell T Davies,1.0,1.0,0.0007433704449795187,
5ae4ea2a5542993aec5ec0ee,bridge,native4_lora_on,2018–19 UEFA Europa League,2018–19 UEFA Europa League group stage,0.0,0.8,0.1658448725938797,
5a8303c255429954d2e2ec01,bridge,native4_lora_on,Chrysler K platform,Chrysler K platform,1.0,1.0,0.06634948402643204,
5a75227955429929fddd8508,bridge,native4_lora_on,Westfield Marion,Westfield Marion,1.0,1.0,0.026971083134412766,
5ae1fb7a554299234fd04383,bridge,native4_lora_on,Memphis,"Memphis, Tennessee",0.0,0.6666666666666666,0.49376803636550903,
5a734e6d5542994cef4bc528,comparison,native4_lora_on,The Beaver and Erie Canal,Beaver and Erie Canal,1.0,1.0,0.537742555141449,
5a73235c5542994cef4bc475,comparison,native4_lora_on,"Jones was born in Rosedale, Indiana",no,0.0,0.0,2.092681407928467,
5ae52bc75542992663a4f12d,bridge,native4_lora_on,South Korea,"Seoul, South Korea",0.0,0.8,1.3094395399093628,
5a7fc6e45542992e7d278d73,comparison,native4_lora_on,no,yes,0.0,0.0,0.7174338698387146,
5ac3d10b5542993915413952,comparison,native4_lora_on,Maria Esther Andion Bueno,Maria Esther Andion Bueno,1.0,1.0,0.029066985473036766,
5a8e8bed5542990e94052b47,bridge,native4_lora_on,Margaret Thatcher,John Major,0.0,0.0,2.3980190753936768,
5abf42f75542993fe9a41dee,comparison,native4_lora_on,Panicum,Panicum,1.0,1.0,0.10578770190477371,
5a7905f555429974737f7947,bridge,native4_lora_on,second largest,second largest,1.0,1.0,0.31422653794288635,
5a77aa8655429949eeb29f22,bridge,native4_lora_on,Emilia Fox,Claire Forlani,0.0,0.0,0.6460424661636353,
5ab56555554299494045ef97,bridge,native4_lora_on,1970s,1970s,1.0,1.0,0.004302474204450846,
5a7414d855429929fddd83db,bridge,native4_lora_on,Arsenal,Arsenal,1.0,1.0,0.005967810750007629,
5ac27d2555429963665199dc,bridge,native4_lora_on,music,music,1.0,1.0,0.036085911095142365,
5ae409d955429970de88d89d,bridge,native4_lora_on,Richard Allen Street,Paul Williams,0.0,0.0,1.294541835784912,
5a7180205542994082a3e856,bridge,native4_lora_on,Creature Comforts,Shaun the Sheep,0.0,0.0,2.0539021492004395,
5ae0bb2c5542993d6555ec27,bridge,native4_lora_on,Strange Interlude,Strange Interlude,1.0,1.0,0.013831192627549171,
5a85ea095542994775f606a8,bridge,native4_lora_on,Animorphs,The Hork-Bajir Chronicles,0.0,0.0,1.0519359111785889,
5ab201765542993be8fa98a4,bridge,native4_lora_on,1990,1990,1.0,1.0,0.0009967096848413348,
5aba77be55429955dce3ee44,bridge,native4_lora_on,7°56',7°56' South,0.0,0.6666666666666666,0.45134803652763367,
5a88c68d55429938390d3fba,bridge,native4_lora_on,Irish,Irish,1.0,1.0,0.007293161936104298,
5a75e29f5542992d0ec0600c,bridge,native4_lora_on,Charles Bronson,Charles Bronson,1.0,1.0,0.021651312708854675,
5a88658955429938390d3f47,bridge,native4_lora_on,Conscription,draft,0.0,0.0,3.719978094100952,
5a80735b554299485f5985f3,bridge,native4_shuffled,venue Heaven,Ravenna,0.0,0.0,11.556839942932129,
5ac3a0db554299391541383a,bridge,native4_shuffled,Saint Paul,American novelist and short story writer,0.0,0.0,6.741163730621338,
5a8318dd55429940e5e1a95e,bridge,native4_shuffled,Brian Yorkey,Krayzie Bone,0.0,0.0,10.376972198486328,
5a8c6342554299240d9c214a,bridge,native4_shuffled,Kelly Bundy,Saint Etienne,0.0,0.0,11.072609901428223,
5a8adbf55542992d82986fab,bridge,native4_shuffled,over 150 films,1,0.0,0.0,6.466637134552002,
5a8d263f554299653c1aa139,bridge,native4_shuffled,1999,1969,0.0,0.0,0.7328057885169983,
5adfb790554299603e418389,comparison,native4_shuffled,plant genus,tennis,0.0,0.0,9.079065322875977,
5a839c8b5542996488c2e479,bridge,native4_shuffled,Lord Chancellor of England,Minister of Justice,0.0,0.28571428571428575,2.339542865753174,
5abec9b25542997ec76fd366,bridge,native4_shuffled,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Paris,0.0,0.0,4.842135429382324,
5ab859a955429934fafe6d7b,bridge,native4_shuffled,Phil Spector,The University of Central Florida,0.0,0.0,11.004168510437012,
5a7d2b535542995f4f402224,comparison,native4_shuffled,Dartmouth College,Dartmouth College,1.0,1.0,0.19055281579494476,
5ae7b6055542993210983f00,bridge,native4_shuffled,La Familia Michoacana,The All-American Rejects,0.0,0.0,9.045641899108887,
5adf81105542992d7e9f9388,bridge,native4_shuffled,"a syllabic abbreviation from ""Triangle Below Canal Street",Austrian-British physicist,0.0,0.0,7.8778462409973145,
5ae4e29855429908b63264a9,bridge,native4_shuffled,city of Culiacán,Chrysler K platform,0.0,0.0,9.557726860046387,
5ac2bbd0554299218029db09,bridge,native4_shuffled,American,American,1.0,1.0,0.0018375327344983816,
5ae25d2b554299495565da46,comparison,native4_shuffled,21,Eleazar Wheelock,0.0,0.0,5.935923099517822,
5a762d53554299109176e6a7,bridge,native4_shuffled,Croatian,1970s,0.0,0.0,7.973292350769043,
5ac43d575542997ea680ca39,bridge,native4_shuffled,Kal Ho Naa Ho,2003,0.0,0.0,10.469948768615723,
5adf36c55542993344016c3e,bridge,native4_shuffled,for Best Musical,American,0.0,0.0,9.474786758422852,
5a8ee6145542990e94052bab,bridge,native4_shuffled,Comeng and Clyde Engineering,Peter Blair Fleming,0.0,0.0,12.06168270111084,
5ae7247b5542992ae0d163c1,bridge,native4_shuffled,"November 10, 2017",2017,0.0,0.5,2.1217164993286133,
5ab2383155429970612095c1,comparison,native4_shuffled,yes,yes,1.0,1.0,0.26021695137023926,
5a807ceb554299485f598616,bridge,native4_shuffled,Stephen John Coogan,Christina Applegate,0.0,0.0,9.090742111206055,
5a7e355055429934daa2fbf4,bridge,native4_shuffled,Otto Robert Frisch,Taylor Swift,0.0,0.0,8.74278450012207,
5ae50eff55429908b6326500,bridge,native4_shuffled,Penniman,T Davies,0.0,0.0,6.205472469329834,
5a8510a25542994c784ddaf0,comparison,native4_shuffled,writer,singer,0.0,0.0,4.444430351257324,
5a79e7b45542994f819ef0ff,bridge,native4_shuffled,"""Darconville’s Cat""",Ornella Fiorentini,0.0,0.0,9.689393043518066,
5a90386455429916514e7435,bridge,native4_shuffled,Town of Islip,Ann Beattie,0.0,0.0,6.596060752868652,
5a7e7ed05542991319bc94c2,comparison,native4_shuffled,"arose on the ""Playboy"" magazine pattern in the 1970s.",Dime Magazine,0.0,0.22222222222222224,6.08740234375,
5ab94bc2554299743d22eacf,bridge,native4_shuffled,300,7°56' South of the Equator,0.0,0.0,4.355137348175049,
5a85fb085542994775f606de,bridge,native4_shuffled,Ronald Shusett,Flavio de Jesús Santos,0.0,0.0,10.388628959655762,
5ab48af35542996a3a969f92,bridge,native4_shuffled,Fennec fox,Jerry Goldsmith,0.0,0.0,6.111317157745361,
5a778a8e5542992a6e59deca,bridge,native4_shuffled,William Fichtner,John Major,0.0,0.0,10.997051239013672,
5a7b81715542997c3ec971d4,bridge,native4_shuffled,Hugo Award,Minnesota House of Representatives,0.0,0.0,11.687823295593262,
5ae0ba15554299603e41844d,comparison,native4_shuffled,Manglietia,Abronia,0.0,0.0,0.27734851837158203,
5a82930655429966c78a6a5e,bridge,native4_shuffled,2010 NCAA Division,1975,0.0,0.0,4.008100509643555,
5a77d5e655429967ab1052cc,bridge,native4_shuffled,Club,Arsenal,0.0,0.0,7.553673267364502,
5a7af2a455429931da12c998,bridge,native4_shuffled,Miami,Rhexia,0.0,0.0,1.293348789215088,
5ae0413555429942ec259c61,bridge,native4_shuffled,Russell T Davies,Otto Robert Frisch,0.0,0.0,8.90637493133545,
5ae4ea2a5542993aec5ec0ee,bridge,native4_shuffled,2018–19 UEFA Europa League,Adelaide,0.0,0.0,5.258404731750488,
5a8303c255429954d2e2ec01,bridge,native4_shuffled,Chrysler K platform,The Pretender,0.0,0.0,11.121517181396484,
5a75227955429929fddd8508,bridge,native4_shuffled,Westfield Marion,La Familia Michoacana,0.0,0.0,7.260796070098877,
5ae1fb7a554299234fd04383,bridge,native4_shuffled,Memphis,American,0.0,0.0,4.024924278259277,
5a734e6d5542994cef4bc528,comparison,native4_shuffled,The Beaver and Erie Canal,the Dismal Swamp Canal,0.0,0.28571428571428575,2.727426290512085,
5a73235c5542994cef4bc475,comparison,native4_shuffled,"Jones was born in Rosedale, Indiana",no,0.0,0.0,7.850583076477051,
5ae52bc75542992663a4f12d,bridge,native4_shuffled,South Korea,Chicago Bulls,0.0,0.0,8.185632705688477,
5a7fc6e45542992e7d278d73,comparison,native4_shuffled,no,no,1.0,1.0,0.30048608779907227,
5ac3d10b5542993915413952,comparison,native4_shuffled,Maria Esther Andion Bueno,Maria Bueno,0.0,0.6666666666666666,6.26724100112915,
5a8e8bed5542990e94052b47,bridge,native4_shuffled,Margaret Thatcher,John Schlesinger,0.0,0.0,7.335129261016846,
5abf42f75542993fe9a41dee,comparison,native4_shuffled,Panicum,Populus,0.0,0.0,0.7653564810752869,
5a7905f555429974737f7947,bridge,native4_shuffled,second largest,second largest,1.0,1.0,0.1443139612674713,
5a77aa8655429949eeb29f22,bridge,native4_shuffled,Emilia Fox,Animals,0.0,0.0,7.363287925720215,
5ab56555554299494045ef97,bridge,native4_shuffled,1970s,1960s,0.0,0.0,0.9440472722053528,
5a7414d855429929fddd83db,bridge,native4_shuffled,Arsenal,Arsenal,1.0,1.0,0.0833544060587883,
5ac27d2555429963665199dc,bridge,native4_shuffled,music,the Pennsylvania Canal system,0.0,0.0,4.610743045806885,
5ae409d955429970de88d89d,bridge,native4_shuffled,Richard Allen Street,Phil Laak,0.0,0.0,9.452329635620117,
5a7180205542994082a3e856,bridge,native4_shuffled,Creature Comforts,The Thing of It Is...,0.0,0.0,9.290301322937012,
5ae0bb2c5542993d6555ec27,bridge,native4_shuffled,Strange Interlude,Fennec,0.0,0.0,10.097543716430664,
5a85ea095542994775f606a8,bridge,native4_shuffled,Animorphs,United Kingdom,0.0,0.0,8.012500762939453,
5ab201765542993be8fa98a4,bridge,native4_shuffled,1990,2008,0.0,0.0,2.376516580581665,
5aba77be55429955dce3ee44,bridge,native4_shuffled,7°56',4 July 1994,0.0,0.0,4.750758647918701,
5a88c68d55429938390d3fba,bridge,native4_shuffled,Irish,American,0.0,0.0,4.639766216278076,
5a75e29f5542992d0ec0600c,bridge,native4_shuffled,Charles Bronson,Arsenal,0.0,0.0,8.910774230957031,
5a88658955429938390d3f47,bridge,native4_shuffled,Conscription,Lord Chancellor,0.0,0.0,7.039974689483643,
5a80735b554299485f5985f3,bridge,previous_writer8,venue Heaven,Heaven,0.0,0.6666666666666666,2.7588605880737305,
5ac3a0db554299391541383a,bridge,previous_writer8,Saint Paul,Saint Paul,1.0,1.0,0.2192913442850113,
5a8318dd55429940e5e1a95e,bridge,previous_writer8,Brian Yorkey,Tom Kitt,0.0,0.0,0.4740268588066101,
5a8c6342554299240d9c214a,bridge,previous_writer8,Kelly Bundy,Kelly Bundy,1.0,1.0,0.03252500295639038,
5a8adbf55542992d82986fab,bridge,previous_writer8,over 150 films,15,0.0,0.0,0.4328300356864929,
5a8d263f554299653c1aa139,bridge,previous_writer8,1999,1999,1.0,1.0,0.02394268848001957,
5adfb790554299603e418389,comparison,previous_writer8,plant genus,a plant genus,1.0,1.0,0.6363826394081116,
5a839c8b5542996488c2e479,bridge,previous_writer8,Lord Chancellor of England,Lord Chancellor of England,1.0,1.0,0.035904090851545334,
5abec9b25542997ec76fd366,bridge,previous_writer8,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Ravenna,0.0,0.15384615384615385,1.4777326583862305,
