sample_id,question,gold_answer,condition,prediction,manual_cpw,notes
5ae4e29855429908b63264a9,Where does the team that Flavio de Jesús Santos  plays for play home games?,city of Culiacán,writer_8b_shuffled,Where is the team that Flavio de Jesús Santos  plays for play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play play,,
5ae4e29855429908b63264a9,Where does the team that Flavio de Jesús Santos  plays for play home games?,city of Culiacán,writer_8b_zero,"San Antonio, Texas",,
5ae4e29855429908b63264a9,Where does the team that Flavio de Jesús Santos  plays for play home games?,city of Culiacán,pair_reader_8b,Culiacán,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,question_only,"The author of The Thing of It Is... is American.

Okay, so I need to figure out the nationality of the author of the book ""The Thing of It Is..."". Let me start by recalling what I know about this book. First, I should check if I remember the author's name. Wait, the",,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,supporting_text,"The author of The Thing of It Is... is American.


**Reasoning Process:**
- The document about William Goldman states he is an American novelist, playwright, and screenwriter.
- The book ""The Thing of It Is..."" is mentioned in the first sentence of that document.
- Therefore, the",,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,native_4b,,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,native_4b_shuffled,,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,raw_native_8b,,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,writer_8b_correct,,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,writer_8b_shuffled,,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,writer_8b_zero,American,,
5ac2bbd0554299218029db09,The author of The Thing of It Is... is what Nationality?,American,pair_reader_8b,American,,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,question_only,"Brian Gottfried has more singles titles than Peter Fleming.

Step-by-Step Explanation:
1. Identify the two players: Brian Gottfried and Peter Fleming.
2. Research their careers to find the number of singles titles each has won.
3. Brian Gottfried is known for his success in men's tennis, particularly in",,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,supporting_text,"To determine who has more singles titles between Brian Gottfried and Peter Fleming, we need to look at their respective achievements.

For Brian Gottfried, the document states that he won 25 singles titles during his professional career.

For Peter Fleming, the document mentions that he was a former professional tennis player who peaked at World",,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,native_4b,,,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,native_4b_shuffled,Brian Gottfried,,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,raw_native_8b,"who has the most singles titles, Brian Gottfried or Peter Fleming?

Answer: who has the most singles titles, Brian Gottfried or Peter Fleming?",,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,writer_8b_correct,"who has been the most successful, Brian Gottfried or Peter Fleming?

Answer: who has been the most successful, Brian Gottfried or Peter Fleming?",,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,writer_8b_shuffled,,,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,writer_8b_zero,Brian Gottfried,,
5ae25d2b554299495565da46,"Who has more singles titles, Brian Gottfried or Peter Fleming?",21,pair_reader_8b,Peter Blair Fleming,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,question_only,"The player was acquired from the 76ers in a trade that involved the Bulls and the 76ers during the 1999-2000 season. The player in question is Chris Boucher, but that's not correct. Wait, no, that's not right. Let me think",,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,supporting_text,"The player that the Bulls traded with the 76ers during the 1999-2000 midseason was Toni Kukoč. He was originally from Croatia.

Let me check the documents to confirm this.

Looking at the 1999–2000 Chicago Bulls season document",,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,native_4b,,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,native_4b_shuffled,the first to introduce Dalcroze Eurhythmics to Finland and modeled her early works on the improvisational style of Isadora Duncan.,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,raw_native_8b,Toni Kukčičičičičičičičičičič......................................................................................................................................................,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,writer_8b_correct,What was the the origin of the player that the the Bull's traded with 76ers during the 1999-2000 midseason?,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,writer_8b_shuffled,"Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: Dalcroon

Answer: D",,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,writer_8b_zero,1999-2000 midseason,,
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,Croatian,pair_reader_8b,Croatia,,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,question_only,"The answer is ""Dilwale Dulhania Le Jayenge"". 

But wait, I need to check if Ravi Khote is the correct composer for that movie. Let me think. Dilwale Dulhania Le Jayenge is a classic Bollywood film, but I'm not sure about the composer.",,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,supporting_text,"The answer is ""Arimpara"". 

The answer should be in a box.

The answer is \boxed{Arimpara}.
Answer: \boxed{Arimpara}

The answer is \boxed{Arimpara}.
Answer: \boxed{Arimpara}
Answer: \boxed{",,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,native_4b,"Kal Ho Naa Ho (English: ""Tomorrow May Never Come""), abbreviated as KHNH, is a 2003 Indian romantic drama, directed by debutant director Nikkhil Advani.",,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,native_4b_shuffled,2003 Indian drama?,,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,raw_native_8b,Ravi Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh Kh K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K K,,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,writer_8b_correct,Ravi Khote:has included his music in which 2003 Indian drama?,,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,writer_8b_shuffled,"The Indian Drama

Question: What is the name of the 2003 Indian drama?

Answer: The Indian Drama

Question: What is the name of the 2003 Indian drama?

Answer: The Indian Drama

Question: What is the name of the 2003 Indian drama?",,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,writer_8b_zero,Koi... Mil Gaya,,
5ac43d575542997ea680ca39,Ravi Khote:has included his music in which 2003 Indian drama?,Kal Ho Naa Ho,pair_reader_8b,Kal Ho Naa Ho,,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,question_only,"The composer of ""Elliot, a Soldier's Fugue"" is John Adams. John Adams won a Tony Award in 2008 for his musical ""If I Were a Rich Man."" However, ""Elliot, a Soldier's Fugue"" is a piece for piano and orchestra, and it",,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,supporting_text,"The composer of ""Elliot, a Soldier's Fugue"" is Quiara Alegría Hudes. She won the 2012 Pulitzer Prize for Drama for her play ""Water by the Spoonful"". However, she had previously won the 2008 Tony Award for Best Musical for """,,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,native_4b,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,native_4b_shuffled,American television film,,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,raw_native_8b,"The Soldier Who Was a Fugue

Answer: The Soldier Who Was a Fugue

Answer: The Soldier Who Was a Fugue",,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,writer_8b_correct,In what category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category category,,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,writer_8b_shuffled,"2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 200",,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,writer_8b_zero,musical,,
5adf36c55542993344016c3e,"In what category did the composer of ""Elliot, a Soldier's Fugue"" win a Tony Award in 2008?",for Best Musical,pair_reader_8b,Best Musical,,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,question_only,"The diesel railcars were built by Bombardier Transportation.
Okay, let's see. The question is about the diesel railcars used by a publicly owned corporation in Adelaide, South Australia, which started providing suburban train, tram, and bus services in July 1994. The answer given is that they were",,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,supporting_text,Comeng and Clyde Engineering,,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,native_4b,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,native_4b_shuffled,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,raw_native_8b,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,writer_8b_correct,,,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,writer_8b_shuffled,Who built the diesel railcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcarcar,,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,writer_8b_zero,Bombardier Transportation,,
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?",Comeng and Clyde Engineering,pair_reader_8b,Comeng,,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",question_only,"The song ""Ready for It?"" by Taylor Swift is from the album ""Lover,"" which was released on August 22, 2019.

But wait, I'm not sure. Let me check again. The album ""Lover"" was released on August 22, 201",,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",supporting_text,"November 10, 2017.
The answer should be correct.",,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",native_4b,"is a song recorded by American singer-songwriter Taylor Swift for her sixth studio album, ""Reputation"". is a Taylor Swift song from the album scheduled to be released on what date? is a song from the album scheduled to be released on what date? is a song from the album scheduled to be released on what date",,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",native_4b_shuffled,,,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",raw_native_8b,,,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",writer_8b_correct,,,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",writer_8b_shuffled,,,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",writer_8b_zero,"April 19, 2024",,
5ae7247b5542992ae0d163c1,...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?,"November 10, 2017",pair_reader_8b,"November 10, 2017",,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,question_only,"Yes, both Denzel Washington and David Hewlett are actors. Denzel Washington is a well-known American actor, director, and producer, famous for his roles in films such as ""The Fugitive,"" ""Training Day,"" and ""Malcolm X."" David Hewlett is also an actor, known for his roles",,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,supporting_text,"Yes, Denzel Washington and David Hewlett are both actors. Denzel Washington is an American actor, director, and producer known for his roles in films like ""Glory"" and ""Training Day."" David Hewlett is an English-born Canadian actor, writer, director, and voice actor, best known for his role",,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,native_4b,no.,,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,native_4b_shuffled,,,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,raw_native_8b,,,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,writer_8b_correct,are David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett and David Hewlett,,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,writer_8b_shuffled,"No, are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are are",,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,writer_8b_zero,yes,,
5ab2383155429970612095c1,Are Denzel Washington and David Hewlett both actors?,yes,pair_reader_8b,yes,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,question_only,"The voice artist is known for his distinctive voice and has been involved in various audio projects. He is also known for his work with the band The Fall. 

Wait, but the question is about the ""Splitting Image"" voice artist. I need to check if there's a specific person associated with that. Maybe it",,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,supporting_text,"The answer is Steve Coogan. 

The reasoning is as follows: 

- The first document, ""Evidently... John Cooper Clarke"", mentions that the documentary features testimonies from Steve Coogan. 

- The second document, ""Music for Miners"", mentions that the event was headlined by New Order with",,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,native_4b,Co Clarke??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,native_4b_shuffled,,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,raw_native_8b,Stephen John Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,writer_8b_correct,Stephen John Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle Coyle,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,writer_8b_shuffled,,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,writer_8b_zero,John Cooper Clarke,,
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",Stephen John Coogan,pair_reader_8b,Steve Coogan,,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,question_only,"The person you're referring to is **Otto Hahn**. He was a German chemist who, along with Lise Meitner and Fritz Strassmann, discovered nuclear fission. However, it's important to note that Hahn is often credited with the discovery of nuclear fission, while Meit",,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,supporting_text,"Otto Robert Frisch and Otto Hahn
Answer: Otto Robert Frisch and Otto Hahn
Answer: Otto Robert Frisch and Otto Hahn
Answer: Otto Robert Frisch and Otto Hahn
Answer: Otto Robert Frisch and Otto Hahn
Answer: Otto Robert Frisch and Otto Hahn",,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,native_4b,Otto Robert Frisch FRS (1 October 1904 – 22 September 1979) was an Austrian-British physicist.,,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,native_4b_shuffled,,,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,raw_native_8b,Otto Robert Fries FRS (1 October 1904) is an Austrian physicist.,,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,writer_8b_correct,"Otto Robert Frisch, the Austrian physicist, and his collaborator Rudolf Peierls, the Austrian physicist, and his collaborator Rudolf Peierls, the Austrian physicist, and his collaborator Rudolf Peierls, the Austrian physicist, and his collaborator Rudolf Peierls, the Austrian physicist",,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,writer_8b_shuffled,"""To Know Him Is to Love Him"" is a compilation of the recorded work of record producer Phil Spector, and the recorded work of record producer Phil Spector, and the recorded work of record producer Phil Spector, and the recorded work of record producer Phil Spector, and the recorded work of record producer Phil",,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,writer_8b_zero,Otto Frisch,,
5a7e355055429934daa2fbf4,whodesigned the first theoretical mechanism for the detonation of an atomic bomb and was part of the group of scientists who first discovered nuclear fission?,Otto Robert Frisch,pair_reader_8b,Otto Robert Frisch,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,question_only,"The last name of the singer behind Southern Child is ""Hendrix"". 

But wait, I need to check if that's correct. Let me think. ""Southern Child"" is a song by Jimi Hendrix, right? Yes, he covered it. But the original song was written by someone else. Wait",,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,supporting_text,The last name of the singer behind Southern Child is Little Richard.,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,native_4b,,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,native_4b_shuffled,,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,raw_native_8b,Little Richard Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,writer_8b_correct,Little Richard Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little Little,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,writer_8b_shuffled,Melanie Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith Griffith,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,writer_8b_zero,Child,,
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,pair_reader_8b,Richard Wayne Penniman,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,question_only,"Both Stephen Jay Gould and Ann Beattie are authors. 

Step 1: Identify the individuals mentioned in the question. Stephen Jay Gould is a well-known paleontologist and author, while Ann Beattie is a contemporary American author.

Step 2: Determine their professions. Stephen Jay Gould is primarily known for",,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,supporting_text,Both Stephen Jay Gould and Ann Beattie are writers.,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,native_4b,"Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann Beattie

Answer: Ann",,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,native_4b_shuffled,,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,raw_native_8b,The most influential and widely read writer of the most popular science of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,writer_8b_correct,Ann Beattie is an American novelist and short story writer. She is also a short story writer. She is also a short story writer. She is also a short story writer. She is also a short story writer. She is also a short story writer. She is also a short story writer. She is also,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,writer_8b_shuffled,,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,writer_8b_zero,writer,,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,writer,pair_reader_8b,writer,,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",question_only,"""The Amazing Adventures of Kavalier & Clay""

Step-by-Step Explanation:
1. Identify the author of ""Laura Warholic"". The novel ""Laura Warholic"" was written by Michael Chabon.
2. Determine the best known novel by Michael Chabon. Among his works, ""The",,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",supporting_text,"The best known novel from the author of ""Laura Warholic"" is ""Darconville’s Cat"". 

Explanation: The document about Laura Warholic states that the novel is by Alexander Theroux. Then, looking at the document about Alexander Theroux, it says his best known novel is ""Darconville",,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",native_4b,"Laura Warholic; or, The Sexual Intellectual is a 2007 novel by Alexander Theroux.",,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",native_4b_shuffled,What is the best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best,,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",raw_native_8b,"or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer: or, The Sexual Intellectual

Answer:",,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",writer_8b_correct,What is the best known novel from the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of the author of,,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",writer_8b_shuffled,"War: ""Laura Warholic""?",,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",writer_8b_zero,The Da Vinci Code,,
5a79e7b45542994f819ef0ff,"What is the best known novel from the author of ""Laura Warholic""?","""Darconville’s Cat""",pair_reader_8b,Darconville's Cat,,
5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,Town of Islip,question_only,"The town is called ""Suffolk"" and the hamlet is called ""Suffolk Village"". The Suffolk Traction Company operated a streetcar line that served Suffolk Village, which is located in Suffolk County, New York. However, it's important to note that Suffolk Village is a hamlet within the town of",,
5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,Town of Islip,supporting_text,"The Suffolk Traction Company served the hamlet of Blue Point, which is located in the Town of Brookhaven, Suffolk County, New York.",,
5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,Town of Islip,native_4b,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,,
5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,Town of Islip,native_4b_shuffled,,,
